image,xmin,ymin,xmax,ymax,label
kieu_1/IMG_20200629_084802.jpg,837,94,989,460,1
kieu_1/IMG_20200629_084802.jpg,92,473,256,798,2
kieu_1/IMG_20200629_084802.jpg,296,471,442,803,4
kieu_1/IMG_20200629_084802.jpg,477,474,640,810,6
kieu_1/IMG_20200629_084802.jpg,722,473,886,806,0
kieu_1/IMG_20200629_084802.jpg,908,468,1095,817,7
kieu_1/IMG_20200629_084806.jpg,142,73,310,415,5
kieu_1/IMG_20200629_084806.jpg,307,78,463,412,5
kieu_1/IMG_20200629_084806.jpg,598,78,757,412,X
kieu_1/IMG_20200629_084806.jpg,755,60,923,429,7
kieu_1/IMG_20200629_084806.jpg,161,426,315,755,6
kieu_1/IMG_20200629_084806.jpg,361,425,515,755,4
kieu_1/IMG_20200629_084806.jpg,570,431,716,754,5
kieu_1/IMG_20200629_084806.jpg,769,444,917,765,3
kieu_1/IMG_20200629_084809.jpg,170,96,347,436,5
kieu_1/IMG_20200629_084809.jpg,347,91,499,437,9
kieu_1/IMG_20200629_084809.jpg,659,85,835,433,D
kieu_1/IMG_20200629_084809.jpg,659,85,835,433,2
kieu_1/IMG_20200629_084809.jpg,831,69,1011,434,2
kieu_1/IMG_20200629_084809.jpg,116,450,278,775,3
kieu_1/IMG_20200629_084809.jpg,296,452,469,772,2
kieu_1/IMG_20200629_084809.jpg,495,454,644,775,8
kieu_1/IMG_20200629_084809.jpg,743,457,873,777,1
kieu_1/IMG_20200629_084809.jpg,941,443,1108,773,9
kieu_1/IMG_20200629_084816.jpg,172,83,364,490,5
kieu_1/IMG_20200629_084816.jpg,360,100,545,477,9
kieu_1/IMG_20200629_084816.jpg,719,97,915,486,T
kieu_1/IMG_20200629_084816.jpg,924,90,1076,480,1
kieu_1/IMG_20200629_084816.jpg,96,501,278,872,9
kieu_1/IMG_20200629_084816.jpg,293,509,482,886,7
kieu_1/IMG_20200629_084816.jpg,505,504,696,895,8
kieu_1/IMG_20200629_084816.jpg,803,513,982,889,8
kieu_1/IMG_20200629_084816.jpg,1014,524,1211,906,3
kieu_1/IMG_20200629_084835.jpg,164,76,343,417,7
kieu_1/IMG_20200629_084835.jpg,355,72,520,418,7
kieu_1/IMG_20200629_084835.jpg,682,67,852,417,E
kieu_1/IMG_20200629_084835.jpg,858,68,985,428,1
kieu_1/IMG_20200629_084835.jpg,119,436,276,750,6
kieu_1/IMG_20200629_084835.jpg,305,435,464,754,7
kieu_1/IMG_20200629_084835.jpg,510,433,679,753,8
kieu_1/IMG_20200629_084835.jpg,762,440,927,738,8
kieu_1/IMG_20200629_084835.jpg,966,426,1124,749,9
kieu_1/IMG_20200629_084828.jpg,219,72,413,472,5
kieu_1/IMG_20200629_084828.jpg,412,77,607,484,9
kieu_1/IMG_20200629_084828.jpg,781,84,975,479,K
kieu_1/IMG_20200629_084828.jpg,982,81,1136,482,1
kieu_1/IMG_20200629_084828.jpg,118,489,314,872,9
kieu_1/IMG_20200629_084828.jpg,341,495,547,866,4
kieu_1/IMG_20200629_084828.jpg,561,498,759,879,0
kieu_1/IMG_20200629_084828.jpg,849,497,1047,868,9
kieu_1/IMG_20200629_084828.jpg,1064,488,1250,867,4
kieu_1/IMG_20200629_084840.jpg,176,99,357,466,5
kieu_1/IMG_20200629_084840.jpg,371,84,543,477,9
kieu_1/IMG_20200629_084840.jpg,712,79,881,473,N
kieu_1/IMG_20200629_084840.jpg,898,75,1027,467,1
kieu_1/IMG_20200629_084840.jpg,113,497,289,846,0
kieu_1/IMG_20200629_084840.jpg,323,494,490,833,8
kieu_1/IMG_20200629_084840.jpg,524,479,688,830,1
kieu_1/IMG_20200629_084840.jpg,793,482,976,831,2
kieu_1/IMG_20200629_084840.jpg,985,473,1175,821,5
kieu_1/IMG_20200629_084819.jpg,186,80,341,429,5
kieu_1/IMG_20200629_084819.jpg,351,82,501,433,9
kieu_1/IMG_20200629_084819.jpg,662,77,821,436,D
kieu_1/IMG_20200629_084819.jpg,830,84,984,450,B
kieu_1/IMG_20200629_084819.jpg,92,458,246,800,0
kieu_1/IMG_20200629_084819.jpg,282,453,442,793,0
kieu_1/IMG_20200629_084819.jpg,481,451,632,795,7
kieu_1/IMG_20200629_084819.jpg,719,462,875,798,6
kieu_1/IMG_20200629_084819.jpg,926,451,1078,793,5
kieu_1/IMG_20200629_084831.jpg,212,103,397,491,7
kieu_1/IMG_20200629_084831.jpg,397,105,600,495,6
kieu_1/IMG_20200629_084831.jpg,748,99,953,482,E
kieu_1/IMG_20200629_084831.jpg,949,97,1079,476,1
kieu_1/IMG_20200629_084831.jpg,153,511,330,885,4
kieu_1/IMG_20200629_084831.jpg,351,511,535,877,7
kieu_1/IMG_20200629_084831.jpg,565,516,727,869,1
kieu_1/IMG_20200629_084831.jpg,844,503,1034,867,3
kieu_1/IMG_20200629_084831.jpg,1061,499,1210,869,1
kieu_1/IMG_20200629_084844.jpg,140,76,286,395,7
kieu_1/IMG_20200629_084844.jpg,287,78,411,375,1
kieu_1/IMG_20200629_084844.jpg,569,77,710,393,B
kieu_1/IMG_20200629_084844.jpg,715,72,852,387,4
kieu_1/IMG_20200629_084844.jpg,69,411,213,707,9
kieu_1/IMG_20200629_084844.jpg,237,410,381,706,0
kieu_1/IMG_20200629_084844.jpg,403,412,547,713,5
kieu_1/IMG_20200629_084844.jpg,634,412,769,705,4
kieu_1/IMG_20200629_084844.jpg,798,407,947,716,6
kieu_1/IMG_20200629_084904.jpg,110,68,212,291,4
kieu_1/IMG_20200629_084904.jpg,217,61,317,289,9
kieu_1/IMG_20200629_084904.jpg,411,62,521,285,N
kieu_1/IMG_20200629_084904.jpg,520,57,620,291,2
kieu_1/IMG_20200629_084904.jpg,109,299,216,520,0
kieu_1/IMG_20200629_084904.jpg,245,299,353,526,9
kieu_1/IMG_20200629_084904.jpg,384,297,495,518,4
kieu_1/IMG_20200629_084904.jpg,525,299,633,521,6
kieu_1/IMG_20200629_084859.jpg,124,64,239,301,6
kieu_1/IMG_20200629_084859.jpg,240,64,343,317,4
kieu_1/IMG_20200629_084859.jpg,446,69,566,301,B
kieu_1/IMG_20200629_084859.jpg,567,71,666,310,1
kieu_1/IMG_20200629_084859.jpg,62,319,185,563,6
kieu_1/IMG_20200629_084859.jpg,193,325,310,560,4
kieu_1/IMG_20200629_084859.jpg,321,319,450,570,2
kieu_1/IMG_20200629_084859.jpg,500,319,607,557,5
kieu_1/IMG_20200629_084859.jpg,633,319,743,568,9
kieu_1/IMG_20200629_084915.jpg,151,62,292,347,5
kieu_1/IMG_20200629_084915.jpg,294,61,419,345,0
kieu_1/IMG_20200629_084915.jpg,551,66,682,347,N
kieu_1/IMG_20200629_084915.jpg,692,55,788,347,1
kieu_1/IMG_20200629_084915.jpg,65,371,218,667,9
kieu_1/IMG_20200629_084915.jpg,218,371,364,663,7
kieu_1/IMG_20200629_084915.jpg,375,366,526,669,7
kieu_1/IMG_20200629_084915.jpg,595,364,731,670,7
kieu_1/IMG_20200629_084915.jpg,768,363,905,663,0
kieu_1/IMG_20200629_084853.jpg,146,72,256,314,6
kieu_1/IMG_20200629_084853.jpg,265,73,372,307,2
kieu_1/IMG_20200629_084853.jpg,465,73,580,318,L
kieu_1/IMG_20200629_084853.jpg,591,68,691,319,1
kieu_1/IMG_20200629_084853.jpg,74,344,186,587,0
kieu_1/IMG_20200629_084853.jpg,210,333,324,579,5
kieu_1/IMG_20200629_084853.jpg,350,330,465,570,2
kieu_1/IMG_20200629_084853.jpg,517,334,639,571,3
kieu_1/IMG_20200629_084853.jpg,655,329,771,576,9
kieu_1/IMG_20200629_084925.jpg,189,105,370,480,5
kieu_1/IMG_20200629_084925.jpg,367,105,556,496,9
kieu_1/IMG_20200629_084925.jpg,707,96,909,485,K
kieu_1/IMG_20200629_084925.jpg,901,95,1082,485,2
kieu_1/IMG_20200629_084925.jpg,93,524,266,913,4
kieu_1/IMG_20200629_084925.jpg,313,514,484,908,8
kieu_1/IMG_20200629_084925.jpg,515,508,703,903,2
kieu_1/IMG_20200629_084925.jpg,803,511,978,888,3
kieu_1/IMG_20200629_084925.jpg,998,501,1190,897,0
kieu_1/IMG_20200629_084929.jpg,152,75,322,389,6
kieu_1/IMG_20200629_084929.jpg,322,70,459,383,5
kieu_1/IMG_20200629_084929.jpg,594,75,747,400,B
kieu_1/IMG_20200629_084929.jpg,741,76,894,395,2
kieu_1/IMG_20200629_084929.jpg,95,404,242,695,2
kieu_1/IMG_20200629_084929.jpg,272,403,422,708,6
kieu_1/IMG_20200629_084929.jpg,437,405,590,704,7
kieu_1/IMG_20200629_084929.jpg,664,418,816,701,6
kieu_1/IMG_20200629_084929.jpg,844,403,978,705,4
kieu_1/IMG_20200629_084918.jpg,168,73,335,402,6
kieu_1/IMG_20200629_084918.jpg,337,64,488,391,6
kieu_1/IMG_20200629_084918.jpg,622,58,781,391,L
kieu_1/IMG_20200629_084918.jpg,783,63,948,390,6
kieu_1/IMG_20200629_084918.jpg,175,421,341,741,4
kieu_1/IMG_20200629_084918.jpg,389,418,541,732,4
kieu_1/IMG_20200629_084918.jpg,590,419,743,737,8
kieu_1/IMG_20200629_084918.jpg,792,416,940,733,8
kieu_1/IMG_20200629_084922.jpg,178,64,325,400,1
kieu_1/IMG_20200629_084922.jpg,323,72,478,411,4
kieu_1/IMG_20200629_084922.jpg,633,78,789,406,K
kieu_1/IMG_20200629_084922.jpg,782,78,941,400,4
kieu_1/IMG_20200629_084922.jpg,149,417,308,720,7
kieu_1/IMG_20200629_084922.jpg,339,412,513,716,5
kieu_1/IMG_20200629_084922.jpg,553,417,722,720,3
kieu_1/IMG_20200629_084922.jpg,757,426,898,720,8
kieu_1/IMG_20200629_084932.jpg,164,81,346,453,5
kieu_1/IMG_20200629_084932.jpg,349,88,526,457,9
kieu_1/IMG_20200629_084932.jpg,687,84,857,458,Y
kieu_1/IMG_20200629_084932.jpg,863,78,1044,453,3
kieu_1/IMG_20200629_084932.jpg,99,475,245,832,4
kieu_1/IMG_20200629_084932.jpg,292,474,470,829,4
kieu_1/IMG_20200629_084932.jpg,481,474,665,827,7
kieu_1/IMG_20200629_084932.jpg,744,484,920,831,4
kieu_1/IMG_20200629_084932.jpg,960,496,1137,844,0
kieu_1/IMG_20200629_084948.jpg,177,66,329,401,7
kieu_1/IMG_20200629_084948.jpg,332,67,506,399,2
kieu_1/IMG_20200629_084948.jpg,616,82,790,412,K
kieu_1/IMG_20200629_084948.jpg,798,78,933,411,1
kieu_1/IMG_20200629_084948.jpg,65,421,232,728,0
kieu_1/IMG_20200629_084948.jpg,259,425,415,738,8
kieu_1/IMG_20200629_084948.jpg,429,419,604,734,5
kieu_1/IMG_20200629_084948.jpg,678,434,841,733,2
kieu_1/IMG_20200629_084948.jpg,854,430,1022,733,2
kieu_1/IMG_20200629_084936.jpg,160,74,304,399,5
kieu_1/IMG_20200629_084936.jpg,311,79,455,402,9
kieu_1/IMG_20200629_084936.jpg,603,76,753,400,P
kieu_1/IMG_20200629_084936.jpg,759,73,919,399,2
kieu_1/IMG_20200629_084936.jpg,66,426,232,741,5
kieu_1/IMG_20200629_084936.jpg,263,420,408,737,4
kieu_1/IMG_20200629_084936.jpg,443,428,584,743,3
kieu_1/IMG_20200629_084936.jpg,670,425,827,743,5
kieu_1/IMG_20200629_084936.jpg,858,428,1003,746,9
kieu_1/IMG_20200629_084945.jpg,143,91,311,440,7
kieu_1/IMG_20200629_084945.jpg,323,86,479,435,3
kieu_1/IMG_20200629_084945.jpg,632,77,805,437,N
kieu_1/IMG_20200629_084945.jpg,809,72,980,434,2
kieu_1/IMG_20200629_084945.jpg,176,461,332,791,0
kieu_1/IMG_20200629_084945.jpg,387,458,549,790,9
kieu_1/IMG_20200629_084945.jpg,576,453,770,806,7
kieu_1/IMG_20200629_084945.jpg,793,445,985,785,5
kieu_1/IMG_20200629_084938.jpg,168,90,346,439,6
kieu_1/IMG_20200629_084938.jpg,346,92,519,446,2
kieu_1/IMG_20200629_084938.jpg,656,82,834,430,M
kieu_1/IMG_20200629_084938.jpg,845,77,988,437,1
kieu_1/IMG_20200629_084938.jpg,90,460,255,809,5
kieu_1/IMG_20200629_084938.jpg,293,464,459,804,2
kieu_1/IMG_20200629_084938.jpg,480,459,653,805,9
kieu_1/IMG_20200629_084938.jpg,737,454,896,799,0
kieu_1/IMG_20200629_084938.jpg,930,455,1105,801,7
kieu_1/IMG_20200629_084943.jpg,171,112,350,476,6
kieu_1/IMG_20200629_084943.jpg,360,105,520,489,0
kieu_1/IMG_20200629_084943.jpg,673,106,853,478,P
kieu_1/IMG_20200629_084943.jpg,850,99,1027,483,6
kieu_1/IMG_20200629_084943.jpg,191,505,354,853,9
kieu_1/IMG_20200629_084943.jpg,415,492,587,841,0
kieu_1/IMG_20200629_084943.jpg,617,491,809,838,7
kieu_1/IMG_20200629_084943.jpg,846,494,1023,837,3
kieu_1/IMG_20200629_084955.jpg,152,64,295,386,7
kieu_1/IMG_20200629_084955.jpg,304,65,458,388,7
kieu_1/IMG_20200629_084955.jpg,588,63,737,387,H
kieu_1/IMG_20200629_084955.jpg,751,59,869,375,1
kieu_1/IMG_20200629_084955.jpg,61,407,225,719,3
kieu_1/IMG_20200629_084955.jpg,244,405,395,722,6
kieu_1/IMG_20200629_084955.jpg,423,394,586,711,2
kieu_1/IMG_20200629_084955.jpg,648,395,811,708,7
kieu_1/IMG_20200629_084955.jpg,831,403,972,705,4
kieu_1/IMG_20200629_085007.jpg,189,89,344,419,6
kieu_1/IMG_20200629_085007.jpg,334,100,489,419,2
kieu_1/IMG_20200629_085007.jpg,630,89,792,415,P
kieu_1/IMG_20200629_085007.jpg,801,89,932,424,1
kieu_1/IMG_20200629_085007.jpg,89,444,240,756,6
kieu_1/IMG_20200629_085007.jpg,275,446,438,756,6
kieu_1/IMG_20200629_085007.jpg,447,438,614,764,4
kieu_1/IMG_20200629_085007.jpg,688,436,840,752,2
kieu_1/IMG_20200629_085007.jpg,847,431,1030,761,7
kieu_1/IMG_20200629_085018.jpg,148,93,306,404,5
kieu_1/IMG_20200629_085018.jpg,314,101,452,410,9
kieu_1/IMG_20200629_085018.jpg,588,92,751,404,L
kieu_1/IMG_20200629_085018.jpg,759,73,912,398,A
kieu_1/IMG_20200629_085018.jpg,89,434,239,728,0
kieu_1/IMG_20200629_085018.jpg,261,426,411,725,3
kieu_1/IMG_20200629_085018.jpg,436,425,595,729,2
kieu_1/IMG_20200629_085018.jpg,660,422,809,729,0
kieu_1/IMG_20200629_085018.jpg,826,414,992,726,7
kieu_1/IMG_20200629_085010.jpg,157,75,329,398,5
kieu_1/IMG_20200629_085010.jpg,325,80,483,412,2
kieu_1/IMG_20200629_085010.jpg,620,84,788,406,Z
kieu_1/IMG_20200629_085010.jpg,788,75,957,420,7
kieu_1/IMG_20200629_085010.jpg,175,432,331,737,3
kieu_1/IMG_20200629_085010.jpg,375,437,540,727,3
kieu_1/IMG_20200629_085010.jpg,566,421,714,736,1
kieu_1/IMG_20200629_085010.jpg,780,428,954,743,5
kieu_1/IMG_20200629_085015.jpg,176,108,333,436,6
kieu_1/IMG_20200629_085015.jpg,336,91,484,426,7
kieu_1/IMG_20200629_085015.jpg,612,82,778,418,D
kieu_1/IMG_20200629_085015.jpg,787,73,903,419,1
kieu_1/IMG_20200629_085015.jpg,106,467,272,786,4
kieu_1/IMG_20200629_085015.jpg,284,458,423,778,3
kieu_1/IMG_20200629_085015.jpg,462,449,613,774,5
kieu_1/IMG_20200629_085015.jpg,710,454,842,773,1
kieu_1/IMG_20200629_085015.jpg,885,442,1032,765,0
kieu_1/IMG_20200629_085031.jpg,159,67,294,370,6
kieu_1/IMG_20200629_085031.jpg,304,73,441,369,0
kieu_1/IMG_20200629_085031.jpg,560,71,720,379,B
kieu_1/IMG_20200629_085031.jpg,730,74,871,376,1
kieu_1/IMG_20200629_085031.jpg,68,378,211,665,8
kieu_1/IMG_20200629_085031.jpg,242,386,375,669,4
kieu_1/IMG_20200629_085031.jpg,407,391,546,670,5
kieu_1/IMG_20200629_085031.jpg,618,401,771,673,9
kieu_1/IMG_20200629_085031.jpg,796,386,947,664,5
kieu_1/IMG_20200629_085025.jpg,168,71,327,397,5
kieu_1/IMG_20200629_085025.jpg,320,76,477,411,4
kieu_1/IMG_20200629_085025.jpg,606,73,776,405,R
kieu_1/IMG_20200629_085025.jpg,774,70,923,410,4
kieu_1/IMG_20200629_085025.jpg,184,426,320,723,9
kieu_1/IMG_20200629_085025.jpg,372,424,533,732,7
kieu_1/IMG_20200629_085025.jpg,566,419,728,734,4
kieu_1/IMG_20200629_085025.jpg,773,420,927,726,7
kieu_1/IMG_20200629_085022.jpg,131,73,294,397,7
kieu_1/IMG_20200629_085022.jpg,299,69,452,407,6
kieu_1/IMG_20200629_085022.jpg,613,68,769,408,Y
kieu_1/IMG_20200629_085022.jpg,771,62,891,413,1
kieu_1/IMG_20200629_085022.jpg,158,432,309,738,2
kieu_1/IMG_20200629_085022.jpg,346,425,514,752,4
kieu_1/IMG_20200629_085022.jpg,543,429,698,744,1
kieu_1/IMG_20200629_085022.jpg,748,420,919,742,2
kieu_1/IMG_20200629_085029.jpg,145,71,303,372,5
kieu_1/IMG_20200629_085029.jpg,298,74,455,369,9
kieu_1/IMG_20200629_085029.jpg,594,65,741,363,H
kieu_1/IMG_20200629_085029.jpg,749,59,854,374,1
kieu_1/IMG_20200629_085029.jpg,84,396,225,678,9
kieu_1/IMG_20200629_085029.jpg,255,394,411,678,6
kieu_1/IMG_20200629_085029.jpg,419,393,569,670,5
kieu_1/IMG_20200629_085029.jpg,652,390,791,667,4
kieu_1/IMG_20200629_085029.jpg,814,387,967,678,6
kieu_1/IMG_20200629_085034.jpg,163,77,335,411,6
kieu_1/IMG_20200629_085034.jpg,339,81,510,423,6
kieu_1/IMG_20200629_085034.jpg,662,75,816,411,S
kieu_1/IMG_20200629_085034.jpg,819,75,956,423,1
kieu_1/IMG_20200629_085034.jpg,91,438,248,769,2
kieu_1/IMG_20200629_085034.jpg,280,445,442,771,9
kieu_1/IMG_20200629_085034.jpg,481,434,639,770,5
kieu_1/IMG_20200629_085034.jpg,728,449,882,772,0
kieu_1/IMG_20200629_085034.jpg,918,437,1049,775,1
kieu_1/IMG_20200629_085044.jpg,175,66,339,410,4
kieu_1/IMG_20200629_085044.jpg,343,65,500,416,7
kieu_1/IMG_20200629_085044.jpg,657,66,822,422,N
kieu_1/IMG_20200629_085044.jpg,826,57,982,422,7
kieu_1/IMG_20200629_085044.jpg,188,444,346,781,6
kieu_1/IMG_20200629_085044.jpg,395,439,532,778,1
kieu_1/IMG_20200629_085044.jpg,592,438,768,772,9
kieu_1/IMG_20200629_085044.jpg,830,439,986,773,4
kieu_1/IMG_20200629_085047.jpg,182,61,322,386,4
kieu_1/IMG_20200629_085047.jpg,321,65,480,393,9
kieu_1/IMG_20200629_085047.jpg,611,66,755,397,B
kieu_1/IMG_20200629_085047.jpg,768,61,900,394,1
kieu_1/IMG_20200629_085047.jpg,80,392,236,717,3
kieu_1/IMG_20200629_085047.jpg,268,407,407,718,6
kieu_1/IMG_20200629_085047.jpg,436,412,587,727,4
kieu_1/IMG_20200629_085047.jpg,666,410,827,726,6
kieu_1/IMG_20200629_085047.jpg,853,415,1000,729,2
kieu_1/IMG_20200629_085038.jpg,158,76,343,420,5
kieu_1/IMG_20200629_085038.jpg,339,74,504,423,5
kieu_1/IMG_20200629_085038.jpg,647,77,827,419,P
kieu_1/IMG_20200629_085038.jpg,825,85,987,424,2
kieu_1/IMG_20200629_085038.jpg,182,437,334,748,1
kieu_1/IMG_20200629_085038.jpg,395,436,580,765,4
kieu_1/IMG_20200629_085038.jpg,605,440,780,763,5
kieu_1/IMG_20200629_085038.jpg,815,450,975,772,5
kieu_1/IMG_20200629_085041.jpg,181,67,352,431,8
kieu_1/IMG_20200629_085041.jpg,353,75,520,437,3
kieu_1/IMG_20200629_085041.jpg,664,74,829,424,P
kieu_1/IMG_20200629_085041.jpg,836,67,1007,439,2
kieu_1/IMG_20200629_085041.jpg,104,457,267,797,4
kieu_1/IMG_20200629_085041.jpg,294,461,450,797,0
kieu_1/IMG_20200629_085041.jpg,481,462,653,804,2
kieu_1/IMG_20200629_085041.jpg,747,469,909,798,8
kieu_1/IMG_20200629_085041.jpg,952,465,1114,808,3
kieu_1/IMG_20200629_085050.jpg,184,75,371,455,8
kieu_1/IMG_20200629_085050.jpg,374,73,549,462,2
kieu_1/IMG_20200629_085050.jpg,711,72,905,460,B
kieu_1/IMG_20200629_085050.jpg,921,77,1075,471,1
kieu_1/IMG_20200629_085050.jpg,87,480,267,875,6
kieu_1/IMG_20200629_085050.jpg,306,495,476,863,9
kieu_1/IMG_20200629_085050.jpg,504,507,686,874,2
kieu_1/IMG_20200629_085050.jpg,793,499,972,885,2
kieu_1/IMG_20200629_085050.jpg,1025,499,1198,892,2
kieu_1/IMG_20200629_085057.jpg,172,70,329,422,7
kieu_1/IMG_20200629_085057.jpg,339,65,508,433,2
kieu_1/IMG_20200629_085057.jpg,650,75,819,426,D
kieu_1/IMG_20200629_085057.jpg,836,79,975,436,1
kieu_1/IMG_20200629_085057.jpg,83,443,241,778,2
kieu_1/IMG_20200629_085057.jpg,265,450,433,778,5
kieu_1/IMG_20200629_085057.jpg,471,454,635,789,0
kieu_1/IMG_20200629_085057.jpg,728,457,882,784,6
kieu_1/IMG_20200629_085057.jpg,922,454,1090,789,4
kieu_1/IMG_20200629_085104.jpg,187,73,340,408,7
kieu_1/IMG_20200629_085104.jpg,355,70,515,420,2
kieu_1/IMG_20200629_085104.jpg,652,72,816,413,F
kieu_1/IMG_20200629_085104.jpg,828,72,969,409,1
kieu_1/IMG_20200629_085104.jpg,99,431,254,751,3
kieu_1/IMG_20200629_085104.jpg,279,439,447,756,8
kieu_1/IMG_20200629_085104.jpg,467,438,641,756,5
kieu_1/IMG_20200629_085104.jpg,712,438,883,768,7
kieu_1/IMG_20200629_085104.jpg,913,448,1062,768,4
kieu_1/IMG_20200629_085059.jpg,167,78,350,410,9
kieu_1/IMG_20200629_085059.jpg,343,74,504,423,4
kieu_1/IMG_20200629_085059.jpg,660,73,818,427,K
kieu_1/IMG_20200629_085059.jpg,844,73,1004,424,1
kieu_1/IMG_20200629_085059.jpg,112,433,269,739,8
kieu_1/IMG_20200629_085059.jpg,290,444,454,745,8
kieu_1/IMG_20200629_085059.jpg,485,438,649,753,8
kieu_1/IMG_20200629_085059.jpg,737,440,906,754,9
kieu_1/IMG_20200629_085059.jpg,933,439,1102,755,5
kieu_1/IMG_20200629_085112.jpg,157,82,324,415,5
kieu_1/IMG_20200629_085112.jpg,329,79,483,426,9
kieu_1/IMG_20200629_085112.jpg,625,78,801,422,K
kieu_1/IMG_20200629_085112.jpg,801,74,939,414,1
kieu_1/IMG_20200629_085112.jpg,74,439,242,795,7
kieu_1/IMG_20200629_085112.jpg,267,456,397,791,1
kieu_1/IMG_20200629_085112.jpg,451,435,622,791,5
kieu_1/IMG_20200629_085112.jpg,692,440,865,794,7
kieu_1/IMG_20200629_085112.jpg,893,450,1055,798,4
kieu_1/IMG_20200629_085054.jpg,164,65,321,383,6
kieu_1/IMG_20200629_085054.jpg,328,65,472,374,0
kieu_1/IMG_20200629_085054.jpg,609,70,767,391,B
kieu_1/IMG_20200629_085054.jpg,772,67,938,404,5
kieu_1/IMG_20200629_085054.jpg,74,406,228,711,9
kieu_1/IMG_20200629_085054.jpg,266,413,406,728,8
kieu_1/IMG_20200629_085054.jpg,434,410,603,734,7
kieu_1/IMG_20200629_085054.jpg,676,422,816,728,0
kieu_1/IMG_20200629_085054.jpg,856,420,1031,747,5
kieu_1/IMG_20200629_085127.jpg,164,66,332,422,5
kieu_1/IMG_20200629_085127.jpg,335,78,489,428,9
kieu_1/IMG_20200629_085127.jpg,639,78,805,427,D
kieu_1/IMG_20200629_085127.jpg,817,69,958,426,1
kieu_1/IMG_20200629_085127.jpg,62,447,237,796,5
kieu_1/IMG_20200629_085127.jpg,258,459,394,799,1
kieu_1/IMG_20200629_085127.jpg,456,467,619,807,6
kieu_1/IMG_20200629_085127.jpg,710,459,834,801,1
kieu_1/IMG_20200629_085127.jpg,901,457,1066,806,2
kieu_1/IMG_20200629_085123.jpg,171,67,330,417,7
kieu_1/IMG_20200629_085123.jpg,335,74,493,423,8
kieu_1/IMG_20200629_085123.jpg,641,72,814,425,H
kieu_1/IMG_20200629_085123.jpg,831,79,953,421,1
kieu_1/IMG_20200629_085123.jpg,59,442,228,794,2
kieu_1/IMG_20200629_085123.jpg,265,444,419,790,5
kieu_1/IMG_20200629_085123.jpg,451,450,628,795,5
kieu_1/IMG_20200629_085123.jpg,705,456,862,803,7
kieu_1/IMG_20200629_085123.jpg,916,461,1053,809,1
kieu_1/IMG_20200629_085115.jpg,156,63,281,337,5
kieu_1/IMG_20200629_085115.jpg,288,64,417,337,9
kieu_1/IMG_20200629_085115.jpg,544,62,687,355,P
kieu_1/IMG_20200629_085115.jpg,691,65,811,357,A
kieu_1/IMG_20200629_085115.jpg,74,359,213,602,0
kieu_1/IMG_20200629_085115.jpg,236,366,351,621,1
kieu_1/IMG_20200629_085115.jpg,394,366,522,619,4
kieu_1/IMG_20200629_085115.jpg,600,364,735,628,3
kieu_1/IMG_20200629_085115.jpg,763,365,895,630,9
kieu_1/IMG_20200629_085119.jpg,153,68,332,416,8
kieu_1/IMG_20200629_085119.jpg,339,65,500,426,4
kieu_1/IMG_20200629_085119.jpg,637,76,825,441,L
kieu_1/IMG_20200629_085119.jpg,823,72,971,434,1
kieu_1/IMG_20200629_085119.jpg,76,445,236,778,0
kieu_1/IMG_20200629_085119.jpg,262,449,425,790,3
kieu_1/IMG_20200629_085119.jpg,471,458,632,793,3
kieu_1/IMG_20200629_085119.jpg,725,452,868,795,4
kieu_1/IMG_20200629_085119.jpg,913,455,1077,796,9
kieu_1/IMG_20200629_085130.jpg,165,66,328,397,6
kieu_1/IMG_20200629_085130.jpg,330,68,490,406,2
kieu_1/IMG_20200629_085130.jpg,627,60,796,410,N
kieu_1/IMG_20200629_085130.jpg,813,67,944,415,1
kieu_1/IMG_20200629_085130.jpg,84,432,240,758,0
kieu_1/IMG_20200629_085130.jpg,259,433,419,771,8
kieu_1/IMG_20200629_085130.jpg,473,434,600,769,1
kieu_1/IMG_20200629_085130.jpg,694,453,867,780,9
kieu_1/IMG_20200629_085130.jpg,895,440,1055,770,2
kieu_1/IMG_20200629_085140.jpg,161,81,345,451,6
kieu_1/IMG_20200629_085140.jpg,346,72,513,467,2
kieu_1/IMG_20200629_085140.jpg,683,67,859,439,L
kieu_1/IMG_20200629_085140.jpg,885,61,1016,458,1
kieu_1/IMG_20200629_085140.jpg,96,488,248,849,4
kieu_1/IMG_20200629_085140.jpg,293,480,469,843,5
kieu_1/IMG_20200629_085140.jpg,505,479,684,848,4
kieu_1/IMG_20200629_085140.jpg,760,471,940,847,9
kieu_1/IMG_20200629_085140.jpg,973,468,1153,843,3
kieu_1/IMG_20200629_085149.jpg,182,78,395,478,5
kieu_1/IMG_20200629_085149.jpg,389,81,584,490,9
kieu_1/IMG_20200629_085149.jpg,767,88,956,475,G
kieu_1/IMG_20200629_085149.jpg,971,82,1121,475,1
kieu_1/IMG_20200629_085149.jpg,90,509,267,879,6
kieu_1/IMG_20200629_085149.jpg,308,523,489,886,0
kieu_1/IMG_20200629_085149.jpg,532,511,732,892,6
kieu_1/IMG_20200629_085149.jpg,829,498,1005,863,5
kieu_1/IMG_20200629_085149.jpg,1040,488,1216,848,5
kieu_1/IMG_20200629_085136.jpg,155,89,344,472,4
kieu_1/IMG_20200629_085136.jpg,349,85,517,472,9
kieu_1/IMG_20200629_085136.jpg,673,98,873,480,N
